#v110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#物品编号,类型,图标编号,名字,颜色,负重,装备类别,最小物防,最大物防,最小魔防,最大魔防,最小物攻,最大物攻,最小魔攻,最大魔攻,最小道攻,最大道攻,幸运,诅咒,命中,闪避,魔法闪避,中毒闪避,HP上限,MP上限,HP上限百分比,MP上限百分比,神圣攻击,暴击几率,暴击力,掉落守护,限制类型,等级限制,出售价格,转生等级限制,品质,职业,性别,装备组,装备对比,帮会捐献值,摧毁提示,装备内功,装备背景,回收金币,回收经验,回收血符,是否可使用,能否销毁,能否存入仓库,能否推送,背包是否显示使用标志,限定次数用完之后是否显示推送,功能配置,功能参数,物品描述,获取途径
#type_id,sub_type,icon_id,name,color,weight,equip_type,ac(物防),ac2,mac魔防,mac2,dc（战攻）,dc2,mc（魔攻）,mc2,sc（道攻）,sc2,luck,curse,accuracy,dodge,anti_magic,anti_poison,max_hp,max_mp,max_hp_pres,max_mp_pres,holy_damage,baoji_prob,baoji_pres,drop_luck,need,needlevel,price,need_zslevel,equip_level,job,gender,equip_group,equip_comp,equip_contribute,destory_show,add_power,item_bg,recycle_money,recycle_exp,recycle_xuefu,can_use,can_destroy,can_depot,can_push,bag_show,times_limit,func_id,func_params,desp,source
14300020,1,14300019,龙心20级,0,0,15,0,0,0,0,5550,11563,5550,11563,5550,11563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,null,神炉
14300021,1,14300020,龙心21级,0,0,15,0,0,0,0,6131,12774,6131,12774,6131,12774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,null,神炉
14400001,1,14400001,狼牙1级,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,90,0,0,40,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,null,神炉
14400002,1,14400001,狼牙2级,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,110,0,0,50,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,null,神炉
14400003,1,14400002,狼牙3级,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,221,0,0,50,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,null,神炉
14400004,1,14400003,狼牙4级,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,360,0,0,60,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,null,神炉
14400005,1,14400004,狼牙5级,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,541,0,0,60,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,null,神炉
14400006,1,14400005,狼牙6级,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160,776,0,0,70,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,null,神炉
14400007,1,14400006,狼牙7级,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,1082,0,0,70,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,null,神炉
14400008,1,14400007,狼牙8级,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1240,1470,0,0,80,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,null,神炉
14400009,1,14400008,狼牙9级,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280,1956,0,0,80,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,null,神炉
14400010,1,14400009,狼牙10级,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320,2552,0,0,90,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,null,神炉
14400011,1,14400010,狼牙11级,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360,3274,0,0,90,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,null,神炉
14400012,1,14400011,狼牙12级,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,4134,0,0,100,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,null,神炉
14400013,1,14400012,狼牙13级,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1460,5146,0,0,100,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,null,神炉
14400014,1,14400013,狼牙14级,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520,6326,0,0,100,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,null,神炉
14400015,1,14400014,狼牙15级,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580,7685,0,0,100,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,null,神炉
14400016,1,14400015,狼牙16级,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640,9239,0,0,100,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,null,神炉
14400017,1,14400016,狼牙17级,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,11001,0,0,110,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,null,神炉
14400018,1,14400017,狼牙18级,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,12985,0,0,110,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,null,神炉
14400019,1,14400018,狼牙19级,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1820,15205,0,0,110,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,null,神炉
14400020,1,14400019,狼牙20级,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1960,17674,0,0,110,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,null,神炉
14400021,1,14400020,狼牙21级,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,20407,0,0,110,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,null,神炉
14400022,1,14400021,狼牙22级,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240,23418,0,0,110,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,null,神炉
14400023,1,14400022,狼牙23级,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380,26720,0,0,110,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,null,神炉
14400024,1,14400023,狼牙24级,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2520,30035,0,0,110,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,null,神炉
14400025,1,14400024,狼牙25级,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2660,33365,0,0,110,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,null,神炉
14400026,1,14400025,狼牙26级,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800,36708,0,0,120,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,null,神炉
14400027,1,14400026,狼牙27级,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2940,40066,0,0,120,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,null,神炉
14400028,1,14400027,狼牙28级,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3080,43437,0,0,120,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,null,神炉
14400029,1,14400028,狼牙29级,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3220,46822,0,0,120,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,null,神炉
14400030,1,14400029,狼牙30级,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3360,50221,0,0,120,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,null,神炉
14400031,1,14400030,狼牙31级,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,53634,0,0,120,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,null,神炉
14500001,1,14500001,太初勋章,0,0,19,0,0,0,0,44,92,44,92,44,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,null,成就
14500002,1,14500002,两仪勋章,0,0,19,0,0,0,0,88,184,88,184,88,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,null,成就
14500003,1,14500003,三才勋章,0,0,19,0,0,0,0,135,281,135,281,135,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,null,成就
14500004,1,14500004,四象勋章,0,0,19,0,0,0,0,186,387,186,387,186,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,null,成就
14500005,1,14500005,五行勋章,0,0,19,0,0,0,0,243,507,243,507,243,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,null,成就
14500006,1,14500006,六合勋章,0,0,19,0,0,0,0,310,646,310,646,310,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,null,成就
14500007,1,14500007,七星勋章,0,0,19,0,0,0,0,387,808,387,808,387,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,null,成就
14500008,1,14500008,八卦勋章,0,0,19,0,0,0,0,478,997,478,997,478,997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,null,成就
14500009,1,14500009,九宫勋章,0,0,19,0,0,0,0,585,1218,585,1218,585,1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,null,成就
14500010,1,14500010,十方勋章,0,0,19,0,0,0,0,709,1477,709,1477,709,1477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,null,成就
14500011,1,14500011,万物勋章,0,0,19,0,0,0,0,853,1777,853,1777,853,1777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,null,成就
14500012,1,14500012,太古勋章,0,0,19,0,0,0,0,1019,2124,1019,2124,1019,2124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,null,成就
15200001,4,15200001,饿狼传说（30天）,0,0,0,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,商城购买
15200002,1,15200001,饿狼传说（30天）,0,0,32,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,2592000,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,商城购买
15200003,4,15200001,饿狼传说（永久）,0,0,0,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,商城购买
15200004,1,15200001,饿狼传说（永久）,0,0,32,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,商城购买
15200005,4,15200001,饿狼传说（7天）,0,0,0,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,商城购买
15200006,1,15200001,饿狼传说（7天）,0,0,32,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,604800,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,商城购买
15200011,4,15200002,西部牛仔（30天）,0,0,0,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,1,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,15日登录
15200012,1,15200002,西部牛仔（30天）,0,0,32,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,2592000,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,15日登录
15200013,4,15200002,西部牛仔（永久）,0,0,0,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,1,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,15日登录
15200014,1,15200002,西部牛仔（永久）,0,0,32,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,15日登录
15200015,4,15200002,西部牛仔（7天）,0,0,0,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,1,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,15日登录
15200016,1,15200002,西部牛仔（7天）,0,0,32,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,604800,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,15日登录
15200021,4,15200003,清凉一夏（30天）,0,0,0,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,累计充值
15200022,1,15200003,清凉一夏（30天）,0,0,32,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,2592000,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,累计充值
15200023,4,15200003,清凉一夏（永久）,0,0,0,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,累计充值
15200024,1,15200003,清凉一夏（永久）,0,0,32,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,累计充值
15200025,4,15200003,清凉一夏（7天）,0,0,0,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,累计充值
15200026,1,15200003,清凉一夏（7天）,0,0,32,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,604800,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,累计充值
15200027,4,15200004,黑客帝国（30天）,0,0,0,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,商城购买
15200028,1,15200004,黑客帝国（30天）,0,0,32,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,2592000,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,商城购买
15200029,4,15200004,黑客帝国（永久）,0,0,0,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,商城购买
15200030,1,15200004,黑客帝国（永久）,0,0,32,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,商城购买
15200031,4,15200004,黑客帝国（7天）,0,0,0,200,300,200,300,100,488,200,488,200,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,商城购买
15200032,1,15200004,黑客帝国（7天）,0,0,32,200,300,200,300,100,488,200,488,200,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,604800,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,商城购买
15200033,4,15200005,恶棍天使（30天）,0,0,0,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,商城购买
15200034,1,15200005,恶棍天使（30天）,0,0,32,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,2592000,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,商城购买
15200035,4,15200005,恶棍天使（永久）,0,0,0,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,商城购买
15200036,1,15200005,恶棍天使（永久）,0,0,32,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,商城购买
15200037,4,15200005,恶棍天使（7天）,0,0,0,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,商城购买
15200038,1,15200005,恶棍天使（7天）,0,0,32,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,604800,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,商城购买
15200039,4,15200006,海军上将（30天）,0,0,0,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,商城购买
15200040,1,15200006,海军上将（30天）,0,0,32,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,2592000,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,商城购买
15200041,4,15200006,海军上将（永久）,0,0,0,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,商城购买
15200042,1,15200006,海军上将（永久）,0,0,32,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,商城购买
15200043,4,15200006,海军上将（7天）,0,0,0,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,商城购买
15200044,1,15200006,海军上将（7天）,0,0,32,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,604800,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,商城购买
15200045,4,15200007,神雕侠侣（30天）,0,0,0,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,商城购买
